1.0,Accord
6.0,"2.8 Touring Sport Diesel A/T View Buy in CASH for Php 1,380,000.00 15% DP PROMO for only Php 85k Downpayment"
6.0,"2.8 Touring Sport Diesel M/T View Buy in CASH for Php 1,310,000.00 15% DP PROMO for only Php 88k Downpayment"
6.0,"2.8 V Diesel A/T View Buy in CASH for Php 1,679,000.00 15% DP PROMO for only Php 162k Downpayment"
6.0,"2.8 V Diesel A/T (W.PEARL) View Buy in CASH for Php 1,694,000.00 15% DP PROMO for only Php 164k Downpayment"
6.0,Land Cruiser
6.0,"LC 200 standard View Buy in CASH for Php 4,455,000.00"
6.0,Prado
6.0,"3.0 DSL A/T View Buy in CASH for Php 3,934,000.00"
6.0,"3.0 DSL M/T View Buy in CASH for Php 3,834,000.00"
6.0,"4.0 GAS A/T View Buy in CASH for Php 3,017,000.00"
6.0,Previa
6.0,"2.4 A/T (FULL OPTION) View Buy in CASH for Php 2,580,000.00"
6.0,"2.4 A/T STANDARD View Buy in CASH for Php 2,453,000.00"
6.0,Prius
6.0,"1.8 Hybrid View Buy in CASH for Php 2,250,000.00"
6.0,"C 1.5 (FULL OPTION) View Buy in CASH for Php 1,687,000.00"
6.0,"C 1.5 (STANDARD) View Buy in CASH for Php 1,637,000.00"
6.0,Rav 4
6.0,"4X2 AT PREMIUM View Buy in CASH for Php 1,863,000.00"
6.0,"4x4 AT PREMIUM View Buy in CASH for Php 2,066,000.00"
6.0,RUSH
6.0,"1.5L E AT View Buy in CASH for Php 1,008,000.00"
8.0,Almera
8.0,"1.2L Base MT View Buy in CASH for Php 657,000.00 20% ALL IN DP PROMO for only Php 19.9k Downpayment"
8.0,"1.5L E AT View Buy in CASH for Php 824,000.00 20% ALL IN DP PROMO for only Php 33.9k Downpayment"
8.0,"1.5L E MT View Buy in CASH for Php 735,000.00 20% ALL IN DP PROMO for only Php 28.9k Downpayment"
8.0,Altima
8.0,"2.5L SV A/T View Buy in CASH for Php 1,650,000.00"
8.0,"3.5L SL A/T View Buy in CASH for Php 2,030,000.00"
8.0,Estate
8.0,"2.7 [E25] NEW ESTATE View Buy in CASH for Php 1,455,000.00"
8.0,Frontier
8.0,"BRAVADO 2.7L 4X2 MANUAL View Buy in CASH for Php 828,000.00"
8.0,"STANDARD 2.7L 4X2 MANUAL View Buy in CASH for Php 788,000.00"
8.0,Juke
8.0,"1.6L XCVT AT View Buy in CASH for Php 1,021,000.00"
8.0,Livina highway star
8.0,"1.8 Elegance View Buy in CASH for Php 1,008,000.00"
8.0,"1.8 luxury View Buy in CASH for Php 928,000.00"
8.0,Navara
8.0,"Np300 2.5D 2WD 6AT EL Calibre SV View Buy in CASH for Php 1,259,000.00"
8.0,"Np300 2.5D 2WD 6MT EL Calibre View Buy in CASH for Php 1,079,000.00 15% DP PROMO for only Php 39.9k Downpayment"
8.0,"Np300 2.5D 2WD 6MT EL Calibre SV View Buy in CASH for Php 1,199,000.00"
8.0,"Np300 2.5D 2WD 7AT EL Calibre View Buy in CASH for Php 1,139,000.00 15% DP PROMO for only Php 39.9k Downpayment"
8.0,"Np300 2.5D 4WD 6AT VL View Buy in CASH for Php 1,459,000.00"
8.0,"np300 2.5D 4WD 6MT EL View Buy in CASH for Php 1,239,000.00"
8.0,"Np300 2.5D 4WD 7AT SV View Buy in CASH for Php 1,594,000.00"
8.0,Patrol
8.0,"Royale V8 View Buy in CASH for Php 3,990,000.00"
8.0,Serena
8.0,"2.5 Serena Luxury View Buy in CASH for Php 1,550,000.00"
8.0,Sylphy
8.0,"1.6L CVT View Buy in CASH for Php 949,000.00"
8.0,"1.6L M/T View Buy in CASH for Php 908,000.00"
8.0,"1.8L CVT View Buy in CASH for Php 1,052,000.00"
8.0,Teana
8.0,"2.5 XL CVT View Buy in CASH for Php 1,690,000.00"
8.0,"3.5 XV CVT View Buy in CASH for Php 2,048,000.00"
8.0,Terra
8.0,"4x2 EL AT View Buy in CASH for Php 1,615,000.00"
8.0,"4x2 EL MT View Buy in CASH for Php 1,499,000.00"
8.0,"4x2 VE AT View Buy in CASH for Php 1,697,000.00"
8.0,"4x2 VL AT View Buy in CASH for Php 1,899,000.00"
8.0,"4x2 VL AT View Buy in CASH for Php 1,899,000.00"
8.0,"4x4 VL AT View Buy in CASH for Php 2,096,000.00"
8.0,Urvan
8.0,"NV350 15 seaters View Buy in CASH for Php 1,436,000.00"
8.0,"NV350 18 seaters View Buy in CASH for Php 1,449,000.00 15% DP PROMO for only Php 38k Downpayment"
8.0,"NV350 Urvan cargo van View Buy in CASH for Php 1,255,000.00"
8.0,"PREMIUM 5AT View Buy in CASH for Php 1,836,000.00 15% DP PROMO for only Php 38k Downpayment"
8.0,"PREMIUM MT View Buy in CASH for Php 1,776,000.00 15% DP PROMO for only Php 38k Downpayment"
8.0,Xtrail
8.0,"2.0L 2WD CVT View Buy in CASH for Php 1,534,000.00"
8.0,"2.5L 4WD CVT View Buy in CASH for Php 1,820,000.00 PROMO DP PROMO for only Php 314k Downpayment"
9.0,Camaro
9.0,"3.6L V6 GAS 2LT RS, A/T View Buy in CASH for Php 3,400,000.00"
9.0,Colorado
9.0,"2.5L 4x2 LT M/T View Buy in CASH for Php 1,248,888.00 ALL IN PROMO for only Php 164k Downpayment"
9.0,"2.8L 4x2 LT A/T LIMITED View Buy in CASH for Php 1,418,888.00 ALL IN PROMO for only Php 48k Downpayment"
9.0,"2.8L 4x2 LTX A/T View Buy in CASH for Php 1,418,888.00 ALL IN PROMO for only Php 118k Downpayment"
9.0,"2.8L 4x4 AT LTZ HIGH COUNTRY STORM View Buy in CASH for Php 1,638,888.00 ALL IN PROMO for only Php 138k Downpayment"
9.0,"2.8L 4x4 LTZ M/T View Buy in CASH for Php 1,539,888.00 ALL IN PROMO for only Php 128k Downpayment"
9.0,"2.8L 4x4 Z71 A/T View Buy in CASH for Php 1,571,888.00 ALL IN PROMO for only Php 138k Downpayment"
9.0,Cruze
9.0,"Cruze 1.4L Lt AT View Buy in CASH for Php 1,135,888.00"
9.0,"Cruze 1.4L Ltz AT View Buy in CASH for Php 1,443,888.00 ALL IN PROMO for only Php 127k Downpayment"
9.0,Malibu
9.0,"Malibu 2.0L Lt AT View Buy in CASH for Php 2,131,888.00"
9.0,Orlando
9.0,"AUV 1.8L LT A/T View Buy in CASH for Php 1,238,888.00"
9.0,Sail
9.0,"1.3L LT M/T (Mid Trim) View Buy in CASH for Php 791,888.00 ALL IN PROMO for only Php 58k Downpayment"
9.0,"1.5L LT A/T (Mid Trim) LIMITED View Buy in CASH for Php 917,888.00 ALL IN PROMO for only Php 68k Downpayment"
9.0,"1.5L LTZ A/T (High Trim) View Buy in CASH for Php 917,888.00 ALL IN PROMO for only Php 58k Downpayment"
9.0,Sonic
9.0,"5 DR HATCHBACK 1.4L A/T View Buy in CASH for Php 838,888.00"
9.0,Spark
9.0,"Spark 1.4L Lt A/T LIMITED View Buy in CASH for Php 859,888.00 ALL IN PROMO for only Php 68k Downpayment"
9.0,"Spark 1.4L Lt M/T View Buy in CASH for Php 694,888.00 ALL IN PROMO for only Php 38k Downpayment"
9.0,"Spark 1.4L Ltz A/T View Buy in CASH for Php 859,888.00 ALL IN PROMO for only Php 58k Downpayment"
9.0,Suburban
9.0,"5.3L 4x2 V8 A/T W/ ACTIVE FUEL MANAG 4x2 A/T View Buy in CASH for Php 4,852,888.00"
9.0,"5.3L 4x2 V8 A/T W/ ACTIVE FUEL MANAG 4x2 A/T View Buy in CASH for Php 4,852,888.00 ALL IN PROMO for only Php 2m Downpayment"
9.0,"5.3L 4x4 LTZ V8 A/T W/ ACTIVE FUEL MANAG View Buy in CASH for Php 5,338,888.00 ALL IN PROMO for only Php 1.1m Downpayment"
9.0,Tahoe
9.0,"5.3L V8 A/T W/ ACTIVE FUEL MANAGEMENT View Buy in CASH for Php 3,971,888.00"
9.0,Trailblazer
9.0,"2.5L 4x2 M/T View Buy in CASH for Php 1,618,888.00 ALL IN PROMO for only Php 78k Downpayment"
9.0,"2.8L 4x2 LT A/T LIMITED View Buy in CASH for Php 1,805,888.00 ALL IN PROMO for only Php 38k Downpayment"
9.0,ALL IN PROMO for only Php 18k Downpayment
9.0,"2.8L 4x2 LTX A/T View Buy in CASH for Php 1,805,888.00 ALL IN PROMO for only Php 138k Downpayment"
9.0,ALL IN PROMO for only Php 28k Downpayment
9.0,"2.8L 4x4 A/T Z71 View Buy in CASH for Php 1,998,888.00 Zero Dp PROMO for only Php   Downpayment"
9.0,Traverse
9.0,"3.6L DI 4x2 V6 LLT A/T View Buy in CASH for Php 3,088,888.00"
9.0,"3.6L DI 4x4 V6 LLT A/T View Buy in CASH for Php 3,488,888.00"
9.0,Trax
9.0,"Ls 1.4L FWD Turbo Gas 6-Speed A/T View Buy in CASH for Php 1,185,888.00"
9.0,"Ls 1.4L FWD Turbo Gas 6-Speed A/T LIMITED View Buy in CASH for Php 1,535,888.00 ALL IN PROMO for only Php 58k Downpayment"
9.0,"Lt 1.4L FWD Turbo Gas 6-Speed A/T View Buy in CASH for Php 1,535,888.00 ALL IN PROMO for only Php 38k Downpayment"
10.0,Alto
10.0,"0.8L STD M/T MC w/ SRS & ABS View Buy in CASH for Php 445,000.00 ALL IN DP PROMO for only Php 18k Downpayment"
10.0,APV Type 1
10.0,"1.6 GA M/T BASIC View Buy in CASH for Php 588,000.00"
10.0,APV Type II
10.0,"GLX 1.6L M/T View Buy in CASH for Php 808,000.00"
10.0,"U.V WITH DUAL AIRCON View Buy in CASH for Php 660,000.00"
10.0,Celerio
10.0,"1.0L AT View Buy in CASH for Php 598,000.00 ALL IN DP PROMO for only Php 48k Downpayment"
10.0,"1.0L M/T View Buy in CASH for Php 558,000.00 ALL IN DP PROMO for only Php 38k Downpayment"
10.0,Ciaz
10.0,"Ciaz GL AT View Buy in CASH for Php 873,000.00 ALL IN DP PROMO for only Php 5k Downpayment"
10.0,"Ciaz GL MT View Buy in CASH for Php 823,000.00 ALL IN DP PROMO for only Php 5k Downpayment"
10.0,"Ciaz GLX AT View Buy in CASH for Php 978,000.00"
10.0,Commercial vehicle
10.0,"SCD CC EURO 4 CARGO View Buy in CASH for Php 539,000.00"
10.0,"SCD CC EURO 4 FILCAB View Buy in CASH for Php 608,000.00"
10.0,"SCD CC EURO 4 TRUCK View Buy in CASH for Php 489,000.00"
10.0,"SCD CC EURO 4 UV View Buy in CASH for Php 580,000.00"
10.0,Dzire
10.0,"1.2L GL + AGS View Buy in CASH for Php 698,000.00 ALL IN DP PROMO for only Php 45k Downpayment"
10.0,"1.2L GL MT View Buy in CASH for Php 638,000.00 ALL IN DP PROMO for only Php 35k Downpayment"
10.0,Ertiga
10.0,"1.5L GA MT all new View Buy in CASH for Php 738,000.00 ALL IN DP PROMO for only Php 65k Downpayment"
10.0,"1.5L GL AT all new View Buy in CASH for Php 898,000.00 ALL IN DP PROMO for only Php 85k Downpayment"
10.0,"1.5L GL MT all new View Buy in CASH for Php 858,000.00 ALL IN DP PROMO for only Php 75k Downpayment"
10.0,"1.5L GLX AT all new View Buy in CASH for Php 988,000.00"
10.0,Grand Vitara
10.0,"Vitara GL AT View Buy in CASH for Php 913,000.00"
10.0,"VITARA GL+ 1.6L AT View Buy in CASH for Php 1,028,000.00 ALL IN DP PROMO for only Php 99k Downpayment"
10.0,"Vitara GLX 1.6L AT View Buy in CASH for Php 1,148,000.00 ALL IN DP PROMO for only Php 10k Downpayment"
10.0,Jimny
10.0,"GL 4X4 1.5L AT View Buy in CASH for Php 1,035,000.00"
10.0,"GL 4X4 1.5L MT View Buy in CASH for Php 975,000.00"
10.0,"GLX 2 TONE View Buy in CASH for Php 1,095,000.00"
10.0,"GLX MONO View Buy in CASH for Php 1,085,000.00"
10.0,Swift
10.0,"1.2 5DR GLX CVT View Buy in CASH for Php 899,000.00"
10.0,"1.2L 5Dr GL AT View Buy in CASH for Php 799,000.00"
10.0,"1.2L 5Dr GL MT View Buy in CASH for Php 755,000.00"
11.0,Aluminum van (RIVETLESS)
11.0,"NLR 77 4 wheeler View Buy in CASH for Php 1,449,000.00 LOW DP PROMO for only Php 245k Downpayment"
11.0,"NLR 85 View Buy in CASH for Php 1,555,000.00 LOW DP PROMO for only Php 265k Downpayment"
11.0,"NMR 85 6 wheeler View Buy in CASH for Php 1,695,000.00 LOW DP PROMO for only Php 295k Downpayment"
11.0,"NPR 85 View Buy in CASH for Php 1,776,000.00 LOW DP PROMO for only Php 305k Downpayment"
11.0,"NQR 75 View Buy in CASH for Php 1,910,000.00 LOW DP PROMO for only Php 325k Downpayment"
11.0,"QKR 77 View Buy in CASH for Php 1,275,000.00 LOW DP PROMO for only Php 235k Downpayment"
11.0,Aluminum van (RIVETTED)
11.0,"NLR 77 View Buy in CASH for Php 1,424,000.00"
11.0,"NLR 85 View Buy in CASH for Php 1,530,000.00"
11.0,"NMR 85 View Buy in CASH for Php 1,675,000.00"
11.0,"NPR 85 View Buy in CASH for Php 1,741,000.00"
11.0,"NQR 75 View Buy in CASH for Php 1,890,000.00"
11.0,"QKR 77 View Buy in CASH for Php 1,250,000.00"
11.0,Dmax
11.0,"4X2 LS AT EURO 4 View Buy in CASH for Php 1,360,000.00 LOW DP PROMO for only Php 179k Downpayment"
11.0,"4X2 LS MT EURO 4 View Buy in CASH for Php 1,290,000.00 LOW DP PROMO for only Php 169k Downpayment"
11.0,"4X4 LS AT EURO 4 View Buy in CASH for Php 1,670,000.00 LOW DP PROMO for only Php 239k Downpayment"
11.0,"4X4 LS MT EURO 4 View Buy in CASH for Php 1,600,000.00 LOW DP PROMO for only Php 229k Downpayment"
11.0,"LS AT X -SERIES EURO 4 View Buy in CASH for Php 1,420,000.00 LOW DP PROMO for only Php 193k Downpayment"
11.0,"LS MT X-SERIES EURO 4 View Buy in CASH for Php 1,355,000.00 LOW DP PROMO for only Php 173k Downpayment"
11.0,"RZ4E 4X2 LS AT View Buy in CASH for Php 1,249,000.00 LOW DP PROMO for only Php 159k Downpayment"
11.0,"RZ4E 4X2 LS MT View Buy in CASH for Php 1,179,000.00 LOW DP PROMO for only Php 149k Downpayment"
11.0,Drop side body
11.0,"NLR 77 View Buy in CASH for Php 1,409,000.00"
11.0,"NLR 85 View Buy in CASH for Php 1,515,000.00"
11.0,"NMR 85 View Buy in CASH for Php 1,655,000.00"
11.0,"NPR 85 View Buy in CASH for Php 1,736,000.00"
11.0,"NQR 75 View Buy in CASH for Php 1,840,000.00"
11.0,"QKR 77 View Buy in CASH for Php 1,235,000.00"
11.0,Flexie Truck
11.0,"NLR 77 NT 80A View Buy in CASH for Php 1,567,500.00"
11.0,"QKRNT 80A View Buy in CASH for Php 1,389,500.00"
11.0,Indent Orders
11.0,"CYZ51K (6X4) View Buy in CASH for Php 4,700,000.00"
11.0,"EXR51 TRACTOR HEAD 4X2 6W View Buy in CASH for Php 4,200,000.00"
11.0,"LV423 BUS CHASSIS View Buy in CASH for Php 4,500,000.00"
11.0,MU-X
11.0,"3.0L 4X2 LS-A AT Euro 4 View Buy in CASH for Php 1,795,000.00 LOW DP PROMO for only Php 49k Downpayment"
11.0,"3.0L 4X4 LS A AT Euro 4 View Buy in CASH for Php 2,095,000.00 LOW DP PROMO for only Php 369k Downpayment"
11.0,"4X2 LS-A MT 2.5L View Buy in CASH for Php 1,378,000.00"
11.0,"RZ4E 4X2 LS MT View Buy in CASH for Php 1,300,000.00 LOW DP PROMO for only Php 199k Downpayment"
11.0,"RZ4E 4X2 LS-A MT View Buy in CASH for Php 1,520,000.00 LOW DP PROMO for only Php 248k Downpayment"
11.0,"RZ4E LS AT 4X2 (NEW) View Buy in CASH for Php 1,300,000.00 LOW DP PROMO for only Php 199k Downpayment"
11.0,"RZ4E LS MT 2.5L View Buy in CASH for Php 1,268,000.00"
11.0,"RZ4E LS-A 4X2 AT View Buy in CASH for Php 1,545,000.00 LOW DP PROMO for only Php 219k Downpayment"
12.0,BT-50
12.0,"2.2L 4x2 AT View Buy in CASH for Php 1,395,000.00 ALL IN PROMO for only Php 24k Downpayment"
12.0,"2.2L 4x2 MT View Buy in CASH for Php 1,350,000.00 ALL IN PROMO for only Php 62k Downpayment"
12.0,"3.2L 4x4 AT View Buy in CASH for Php 1,550,000.00 ALL IN PROMO for only Php 94k Downpayment"
12.0,CX-3
12.0,"2.0L AWD Activ View Buy in CASH for Php 1,480,000.00 ALL IN PROMO for only Php 161k Downpayment"
12.0,"2.0L FWD Pro View Buy in CASH for Php 1,280,000.00 ALL IN PROMO for only Php 76k Downpayment"
12.0,"2.0L FWD Sport View Buy in CASH for Php 1,380,000.00 ALL IN PROMO for only Php 50k Downpayment"
12.0,CX-5
12.0,"2.0L Pro View Buy in CASH for Php 1,680,000.00 ALL IN PROMO for only Php 141k Downpayment"
12.0,"2.2L AWD Sport View Buy in CASH for Php 1,980,000.00 ALL IN PROMO for only Php 60k Downpayment"
12.0,"2.2L Diesel AWD Sport View Buy in CASH for Php 2,230,000.00 ALL IN PROMO for only Php 172k Downpayment"
12.0,CX-9
12.0,"2.5L AWD GRAND TOURING View Buy in CASH for Php 2,830,000.00 ALL IN PROMO for only Php 112k Downpayment"
12.0,"2.5L AWD SIGNATURE SERIES View Buy in CASH for Php 2,950,000.00 ALL IN PROMO for only Php 341k Downpayment"
12.0,"2.5L FWD SPORT TOURING View Buy in CASH for Php 2,350,000.00 ALL IN PROMO for only Php 65k Downpayment"
12.0,M2
12.0,"Premuim Series View Buy in CASH for Php 1,085,000.00 ALL IN PROMO for only Php 128k Downpayment"
12.0,"SkyActiv R 4DR 1.5L AT View Buy in CASH for Php 1,055,000.00 ALL IN PROMO for only Php 125k Downpayment"
12.0,"SkyActiv S 5DR 1.5L AT View Buy in CASH for Php 890,000.00 ALL IN PROMO for only Php 77k Downpayment"
12.0,"SkyActiv S 5DR 1.5L MT View Buy in CASH for Php 850,000.00 ALL IN PROMO for only Php 72k Downpayment"
12.0,"SkyActiv V+ 4DR 1.5L AT View Buy in CASH for Php 975,000.00 ALL IN PROMO for only Php 10k Downpayment"
12.0,"SkyActiv V+ 5DR 1.5L AT View Buy in CASH for Php 965,000.00 ALL IN PROMO for only Php 112k Downpayment"
12.0,M3
12.0,"SkyActiv R 4DR 2.0L AT View Buy in CASH for Php 1,260,000.00 ALL IN PROMO for only Php 63k Downpayment"
12.0,"SkyActiv R 5DR 2.0L AT View Buy in CASH for Php 1,300,000.00"
12.0,"SkyActiv V 4DR 1.5L AT View Buy in CASH for Php 1,090,000.00 ALL IN PROMO for only Php 29k Downpayment"
12.0,"SkyActiv V 5DR 1.5L AT View Buy in CASH for Php 1,100,000.00 ALL IN PROMO for only Php 54k Downpayment"
12.0,M6
12.0,"M6 2.5L activematic View Buy in CASH for Php 1,745,000.00"
12.0,"M6 skyactive 2.5L 4D w/ bose View Buy in CASH for Php 1,785,000.00"
12.0,"M6 Skyactive 2.5L sportswagon w/ bose View Buy in CASH for Php 1,795,000.00"
13.0,Subaru BRZ
13.0,"BRZ 2.0 AT View Buy in CASH for Php 2,058,000.00"
13.0,Subaru Forester
13.0,"forester i-L 2.0L CVT View Buy in CASH for Php 1,548,000.00"
13.0,"Forester i-P 2.0L CVT View Buy in CASH for Php 1,768,000.00"
13.0,"Forester XT 2.0L CVT View Buy in CASH for Php 2,048,000.00"
13.0,Subaru Impreza
13.0,"Impreza 2.0L S CVT View Buy in CASH for Php 1,458,000.00"
13.0,Subaru Legacy
13.0,"2.5i-S CVT View Buy in CASH for Php 1,898,000.00"
13.0,"3.6R S CVT View Buy in CASH for Php 2,208,000.00"
13.0,Subaru Outback
13.0,"2.5i-S CVT View Buy in CASH for Php 2,178,000.00"
13.0,"3.6R-ES CVT View Buy in CASH for Php 2,408,000.00"
13.0,"3.6R-S ES CVT View Buy in CASH for Php 2,408,000.00"
13.0,Subaru WRX
13.0,"2.0 CVT View Buy in CASH for Php 2,008,000.00"
13.0,"2.0 MT View Buy in CASH for Php 1,930,000.00"
13.0,Subaru WRX STI
13.0,"2.5L 6MT View Buy in CASH for Php 2,748,000.00"
13.0,Subaru XV
13.0,"2.0I- CVT View Buy in CASH for Php 1,418,000.00"
13.0,"2.0i- S ES CVT View Buy in CASH for Php 1,668,000.00"
15.0,C30 Coupe
15.0,"Volvo C30 2.0L View Buy in CASH for Php 2,045,000.00"
15.0,S60 Sedan
15.0,"S60 D4 2.0L View Buy in CASH for Php 3,095,000.00"
15.0,"S60 T4 1.6L View Buy in CASH for Php 2,795,000.00"
15.0,V40 Cross Country
15.0,"V40 Cross Country D4 2.0L View Buy in CASH for Php 2,795,000.00"
15.0,"V40 Cross Country T5 2.0L View Buy in CASH for Php 2,695,000.00"
15.0,V40 Hatchback
15.0,"V40 T4 1.6L Hatchback View Buy in CASH for Php 2,288,888.00"
15.0,V60 Sportswagon
15.0,"V60 T5 2.0L Sportswagon View Buy in CASH for Php 3,095,000.00"
15.0,XC60 SUV
15.0,"XC60 D5 2.4L AWD View Buy in CASH for Php 3,895,000.00"
15.0,"XC60 T5 2.0L View Buy in CASH for Php 3,545,000.00"
15.0,"XC60 T6 3.0L AWD View Buy in CASH for Php 4,295,000.00"
15.0,XC90 SUV
15.0,"XC90 D5 2.4L AWD View Buy in CASH for Php 4,995,000.00"
19.0,TORNADO 2.5 without AIRCON
19.0,"Aluminum Van Rivetted View Buy in CASH for Php 832,000.00"
19.0,"Cab and Chassis View Buy in CASH for Php 690,000.00"
19.0,"Composit Van View Buy in CASH for Php 840,000.00"
19.0,"Dropside 14'x6'x16 View Buy in CASH for Php 740,000.00"
19.0,"F. Van Corrugated Aluminum View Buy in CASH for Php 815,000.00"
19.0,"F. Van plain / Rivetless View Buy in CASH for Php 815,000.00"
19.0,"Mini - Dumptruck View Buy in CASH for Php 890,000.00"
19.0,"Refrigerated van View Buy in CASH for Php 1,320,000.00"
19.0,TORNADO 2E with TURBO
19.0,"Aluminum Van Rivetted View Buy in CASH for Php 762,000.00"
19.0,"Cab and Chassis View Buy in CASH for Php 655,000.00"
19.0,"Composit Van View Buy in CASH for Php 791,000.00"
19.0,"Drop side 11' x 6' x 15"" View Buy in CASH for Php 695,000.00"
19.0,"F. Van plain / Rivetless View Buy in CASH for Php 755,000.00"
19.0,"MPV 11 Footer View Buy in CASH for Php 795,000.00"
19.0,TORNADO 2E with TURBO with aircon
19.0,"Cab and Chassis View Buy in CASH for Php 700,000.00"
19.0,"MPV with dual aircon View Buy in CASH for Php 882,000.00"
19.0,"MPV with single aircon View Buy in CASH for Php 840,000.00"
20.0,F series
20.0,"F0 G-I 1.0L HB AT View Buy in CASH for Php 598,000.00"
20.0,"F0 G-I 1.0L HB MT View Buy in CASH for Php 548,000.00"
20.0,"F3 GS-I 1.5L View Buy in CASH for Php 698,000.00"
20.0,"F5 SURI GS-I 1.5L TID DCT AT View Buy in CASH for Php 1,288,000.00"
20.0,L3 Sedan
20.0,"GLi View Buy in CASH for Php 598,000.00"
20.0,"GSi View Buy in CASH for Php 718,000.00"
20.0,QIN
20.0,"Plug in HYBRID View Buy in CASH for Php 2,488,000.00"
20.0,S Series
20.0,"S6 GS-I 2.4L DCT AT View Buy in CASH for Php 1,258,000.00"
20.0,"S7 GS-I 2.0L TID DCT AT View Buy in CASH for Php 1,498,000.00"
21.0,208 GTi
21.0,"1.6 THP View Buy in CASH for Php 1,950,000.00"
21.0,3008 Diesel
21.0,"All new 3008 diesel View Buy in CASH for Php 2,790,000.00 ALL IN PROMO for only Php 278k Downpayment"
21.0,301 Diesel
21.0,"1.6 HDiTurbo Diesel View Buy in CASH for Php 990,000.00"
21.0,5008 Diesel
21.0,"2.0 HDi Allure Turbo Diesel View Buy in CASH for Php 2,190,000.00"
21.0,508
21.0,"1.6 eHDi 508 View Buy in CASH for Php 1,895,000.00"
21.0,"1.6 eHDi 508 View Buy in CASH for Php 2,050,000.00"
21.0,"2.0 HDi 508 View Buy in CASH for Php 2,190,000.00"
21.0,"2.2 GT HDi 508 View Buy in CASH for Php 2,590,000.00"
21.0,Diesel Expert Tepee
21.0,"2.0 HDiTurbo Diesel View Buy in CASH for Php 2,200,000.00"
21.0,Gas 2008
21.0,"1.6 Allure Petrol View Buy in CASH for Php 1,390,000.00"
21.0,RCZ
21.0,"1.6 THP View Buy in CASH for Php 2,850,000.00"
21.0,Traveller
21.0,"2.0 blueHDI diesel View Buy in CASH for Php 3,390,000.00"
22.0,Ace
22.0,"Ace ( cab and chassis ) View Buy in CASH for Php 369,000.00"
22.0,"Ace Aluminum Van View Buy in CASH for Php 424,000.00"
22.0,"Ace drop side View Buy in CASH for Php 398,000.00"
22.0,"Ace FB Body View Buy in CASH for Php 449,000.00"
22.0,"Ace Jeepney Type View Buy in CASH for Php 429,000.00"
22.0,"Super Ace cab and chassis View Buy in CASH for Php 579,000.00"
22.0,Indica
22.0,"1.4L Tdi DLX 5dr mt diesel View Buy in CASH for Php 545,000.00"
22.0,Indigo
22.0,"1.4L Tdi DLE 4EDr mt View Buy in CASH for Php 525,000.00"
22.0,Manza
22.0,"1.3L Aura Quadrajet diesel 4dr mt View Buy in CASH for Php 738,000.00"
22.0,"INI 1.4L Safire Petrol 4dr mt View Buy in CASH for Php 600,000.00"
22.0,Vista
22.0,"Ignis 1.3L quadrajet dsl 5dr Mt View Buy in CASH for Php 678,000.00"
22.0,"INI 1.4L Safire petrol 5dr mt View Buy in CASH for Php 565,000.00"
22.0,Xenon
22.0,"2.2L diesel dicor 4x2 mt View Buy in CASH for Php 830,000.00"
22.0,"2.2L diesel dicor 4x2 mt base View Buy in CASH for Php 805,000.00"
22.0,"2.2L diesel dicor 4x4 mt View Buy in CASH for Php 1,135,000.00"
